#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T04:16:49.514234Z,lawn during nighttime,322,16.43,00:26:50
,,0,2025-05-06T04:16:54.788626Z,lawn during nighttime,323,16.47,00:26:55
,,0,2025-05-06T04:16:59.497648Z,lawn during nighttime,324,16.49,00:27:00
,,0,2025-05-06T04:17:04.787143Z,lawn during nighttime,325,16.49,00:27:05
,,0,2025-05-06T04:17:09.805175Z,lawn during nighttime,326,16.51,00:27:10
,,0,2025-05-06T04:17:14.606902Z,lawn during nighttime,327,16.55,00:27:15
,,0,2025-05-06T04:17:19.665845Z,lawn during nighttime,328,16.59,00:27:20
,,0,2025-05-06T04:17:24.582782Z,lawn during nighttime,329,16.63,00:27:25
,,0,2025-05-06T04:17:29.602793Z,lawn during nighttime,330,16.57,00:27:30
,,0,2025-05-06T04:17:34.523133Z,lawn during nighttime,331,16.59,00:27:35
,,0,2025-05-06T04:17:39.530051Z,lawn during nighttime,332,16.57,00:27:40
,,0,2025-05-06T04:17:44.553082Z,lawn during nighttime,333,16.53,00:27:45
,,0,2025-05-06T04:17:49.566494Z,lawn during nighttime,334,16.55,00:27:50
,,0,2025-05-06T04:17:54.580739Z,lawn during nighttime,335,16.53,00:27:55
,,0,2025-05-06T04:17:59.496061Z,lawn during nighttime,336,16.51,00:28:00
,,0,2025-05-06T04:18:04.517286Z,lawn during nighttime,337,16.49,00:28:05
,,0,2025-05-06T04:18:09.639993Z,lawn during nighttime,338,16.49,00:28:10
,,0,2025-05-06T04:18:14.555894Z,lawn during nighttime,339,16.47,00:28:15
,,0,2025-05-06T04:18:19.572356Z,lawn during nighttime,340,16.49,00:28:20
,,0,2025-05-06T04:18:24.591092Z,lawn during nighttime,341,16.49,00:28:25
,,0,2025-05-06T04:18:29.501279Z,lawn during nighttime,342,16.45,00:28:30
,,0,2025-05-06T04:18:34.519331Z,lawn during nighttime,343,16.43,00:28:35
,,0,2025-05-06T04:18:39.781102Z,lawn during nighttime,344,16.41,00:28:40
,,0,2025-05-06T04:18:44.493576Z,lawn during nighttime,345,16.45,00:28:45
,,0,2025-05-06T04:18:49.574047Z,lawn during nighttime,346,16.43,00:28:50
,,0,2025-05-06T04:18:54.551333Z,lawn during nighttime,347,16.47,00:28:55
,,0,2025-05-06T04:18:59.511286Z,lawn during nighttime,348,16.51,00:29:00
,,0,2025-05-06T04:19:04.610098Z,lawn during nighttime,349,16.53,00:29:05
,,0,2025-05-06T04:19:09.545233Z,lawn during nighttime,350,16.57,00:29:10
,,0,2025-05-06T04:19:14.563689Z,lawn during nighttime,351,16.55,00:29:15
,,0,2025-05-06T04:19:19.562744Z,lawn during nighttime,352,16.57,00:29:20
,,0,2025-05-06T04:19:24.697531Z,lawn during nighttime,353,16.63,00:29:25
,,0,2025-05-06T04:19:29.511224Z,lawn during nighttime,354,16.67,00:29:30
,,0,2025-05-06T04:19:34.528663Z,lawn during nighttime,355,16.67,00:29:35
,,0,2025-05-06T04:19:39.544832Z,lawn during nighttime,356,16.69,00:29:40
,,0,2025-05-06T04:19:44.566098Z,lawn during nighttime,357,16.71,00:29:45
,,0,2025-05-06T04:19:49.5808Z,lawn during nighttime,358,16.71,00:29:50
,,0,2025-05-06T04:19:54.602405Z,lawn during nighttime,359,16.69,00:29:55
,,0,2025-05-06T04:19:59.516883Z,lawn during nighttime,360,16.71,00:30:00
,,0,2025-05-06T04:20:04.653308Z,lawn during nighttime,361,16.69,00:30:05

